week_ending,short_desc,Value,year,state_alpha
2017-06-11,"CORN - PROGRESS, MEASURED IN PCT PLANTED",100,2017,TX
2017-06-11,"CORN - PROGRESS, MEASURED IN PCT SILKING",52,2017,TX
2017-06-18,"CORN - PROGRESS, MEASURED IN PCT EMERGED",98,2017,TX
2017-06-18,"CORN - PROGRESS, MEASURED IN PCT DENTED",4,2017,TX
2017-06-18,"CORN - PROGRESS, MEASURED IN PCT SILKING",53,2017,TX
2017-06-18,"CORN - PROGRESS, MEASURED IN PCT DOUGH",18,2017,TX
2017-06-25,"CORN - PROGRESS, MEASURED IN PCT DOUGH",40,2017,TX
2017-06-25,"CORN - PROGRESS, MEASURED IN PCT DENTED",25,2017,TX
2017-06-25,"CORN - PROGRESS, MEASURED IN PCT SILKING",56,2017,TX
2017-07-02,"CORN - PROGRESS, MEASURED IN PCT DOUGH",48,2017,TX
2017-07-02,"CORN - PROGRESS, MEASURED IN PCT DENTED",35,2017,TX
2017-07-02,"CORN - PROGRESS, MEASURED IN PCT SILKING",63,2017,TX
2017-07-09,"CORN - PROGRESS, MEASURED IN PCT SILKING",65,2017,TX
2017-07-09,"CORN - PROGRESS, MEASURED IN PCT DOUGH",53,2017,TX
2017-07-09,"CORN - PROGRESS, MEASURED IN PCT MATURE",15,2017,TX
2017-07-09,"CORN - PROGRESS, MEASURED IN PCT DENTED",46,2017,TX
2017-07-16,"CORN - PROGRESS, MEASURED IN PCT SILKING",70,2017,TX
2017-07-16,"CORN - PROGRESS, MEASURED IN PCT MATURE",25,2017,TX
2017-07-16,"CORN - PROGRESS, MEASURED IN PCT DENTED",53,2017,TX
2017-07-16,"CORN - PROGRESS, MEASURED IN PCT DOUGH",56,2017,TX
2017-07-23,"CORN - PROGRESS, MEASURED IN PCT SILKING",74,2017,TX
2017-07-23,"CORN - PROGRESS, MEASURED IN PCT DENTED",55,2017,TX
2017-07-23,"CORN - PROGRESS, MEASURED IN PCT DOUGH",57,2017,TX
2017-07-23,"CORN - PROGRESS, MEASURED IN PCT MATURE",40,2017,TX
2017-07-30,"CORN - PROGRESS, MEASURED IN PCT DENTED",57,2017,TX
2017-07-30,"CORN - PROGRESS, MEASURED IN PCT SILKING",95,2017,TX
2017-07-30,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",22,2017,TX
2017-07-30,"CORN - PROGRESS, MEASURED IN PCT DOUGH",62,2017,TX
2017-07-30,"CORN - PROGRESS, MEASURED IN PCT MATURE",49,2017,TX
2017-08-06,"CORN - PROGRESS, MEASURED IN PCT SILKING",99,2017,TX
2017-08-06,"CORN - PROGRESS, MEASURED IN PCT DOUGH",65,2017,TX
2017-08-06,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",31,2017,TX
2017-08-06,"CORN - PROGRESS, MEASURED IN PCT DENTED",58,2017,TX
2017-08-06,"CORN - PROGRESS, MEASURED IN PCT MATURE",51,2017,TX
2017-08-13,"CORN - PROGRESS, MEASURED IN PCT DENTED",62,2017,TX
2017-08-13,"CORN - PROGRESS, MEASURED IN PCT DOUGH",71,2017,TX
2017-08-13,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",42,2017,TX
2017-08-13,"CORN - PROGRESS, MEASURED IN PCT MATURE",58,2017,TX
2017-08-13,"CORN - PROGRESS, MEASURED IN PCT SILKING",100,2017,TX
2017-08-20,"CORN - PROGRESS, MEASURED IN PCT MATURE",60,2017,TX
2017-08-20,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",51,2017,TX
2017-08-20,"CORN - PROGRESS, MEASURED IN PCT DENTED",77,2017,TX
2017-08-20,"CORN - PROGRESS, MEASURED IN PCT DOUGH",92,2017,TX
2017-08-27,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",54,2017,TX
2017-08-27,"CORN - PROGRESS, MEASURED IN PCT DENTED",82,2017,TX
2017-08-27,"CORN - PROGRESS, MEASURED IN PCT MATURE",63,2017,TX
2017-08-27,"CORN - PROGRESS, MEASURED IN PCT DOUGH",95,2017,TX
2017-09-03,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",57,2017,TX
2017-09-03,"CORN - PROGRESS, MEASURED IN PCT DOUGH",97,2017,TX
2017-09-03,"CORN - PROGRESS, MEASURED IN PCT MATURE",66,2017,TX
2017-09-03,"CORN - PROGRESS, MEASURED IN PCT DENTED",87,2017,TX
2017-09-10,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",60,2017,TX
2017-09-10,"CORN - PROGRESS, MEASURED IN PCT DOUGH",100,2017,TX
2017-09-10,"CORN - PROGRESS, MEASURED IN PCT MATURE",67,2017,TX
2017-09-10,"CORN - PROGRESS, MEASURED IN PCT DENTED",88,2017,TX
2017-09-17,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",67,2017,TX
2017-09-17,"CORN - PROGRESS, MEASURED IN PCT MATURE",74,2017,TX
2017-09-17,"CORN - PROGRESS, MEASURED IN PCT DENTED",92,2017,TX
2017-09-24,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",68,2017,TX
2017-09-24,"CORN - PROGRESS, MEASURED IN PCT MATURE",83,2017,TX
2017-09-24,"CORN - PROGRESS, MEASURED IN PCT DENTED",95,2017,TX
2017-10-01,"CORN - PROGRESS, MEASURED IN PCT MATURE",89,2017,TX
2017-10-01,"CORN - PROGRESS, MEASURED IN PCT DENTED",100,2017,TX
2017-10-01,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",75,2017,TX
2017-10-08,"CORN - PROGRESS, MEASURED IN PCT MATURE",91,2017,TX
2017-10-08,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",76,2017,TX
2017-10-15,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",80,2017,TX
2017-10-15,"CORN - PROGRESS, MEASURED IN PCT MATURE",95,2017,TX
2017-10-22,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",83,2017,TX
2017-10-22,"CORN - PROGRESS, MEASURED IN PCT MATURE",98,2017,TX
2017-10-29,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",88,2017,TX
2017-11-05,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",92,2017,TX
2017-11-12,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",95,2017,TX
2017-11-19,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",97,2017,TX
2017-11-26,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",99,2017,TX
